battery_level,c02_level,cca2,cca3,cn,device_id,device_name,humidity,ip,latitude,lcd,longitude,scale,temp,timestamp
2,907,TR,TUR,Turkey,171848,sensor-pad-171848uqbin,98,213.74.93.1,41.01,green,28.95,Celsius,21,1458444060376
5,1124,IN,IND,India,171849,device-mac-1718496u3TmA,57,203.115.71.214,18.98,yellow,72.83,Celsius,17,1458444060376
1,1018,KR,KOR,Republic of Korea,171850,sensor-pad-171850rLRE1,98,58.74.62.1,37.57,yellow,126.98,Celsius,29,1458444060376
2,1498,US,USA,United States,171851,meter-gauge-171851jhk4wat,35,67.207.121.130,37.5,red,-122.27,Celsius,17,1458444060376
6,1535,GB,GBR,United Kingdom,171852,sensor-pad-171852BfQb13qK,30,195.188.230.125,51.5,red,-0.13,Celsius,25,1458444060376
5,841,CN,CHN,China,171853,meter-gauge-171853wRVjZtR5,42,125.211.223.1,45.75,green,126.65,Celsius,34,1458444060376
0,1254,IN,IND,India,171854,sensor-pad-171854dQgfafdi0Y,54,210.211.240.1,20.0,yellow,77.0,Celsius,13,1458444060376
4,985,NL,NLD,Netherlands,171855,device-mac-171855pCxHD1O6,53,195.86.13.1,52.37,green,4.9,Celsius,25,1458444060376
3,836,US,USA,,171856,sensor-pad-171856FcKHuJ,69,193.25.198.65,47.0,green,8.0,Celsius,16,1458444060377
9,1047,DE,DEU,Germany,171857,meter-gauge-171857PMoQjGc8P,43,212.51.10.19,54.32,yellow,10.13,Celsius,22,1458444060377
4,1470,NZ,NZL,New Zealand,171858,sensor-pad-171858JDnKtv,76,203.89.187.154,-41.0,red,174.0,Celsius,24,1458444060377
6,1477,US,USA,United States,171859,meter-gauge-171859bIPhJ,54,207.241.137.82,43.44,red,-84.56,Celsius,25,1458444060377
5,1021,ES,ESP,Spain,171860,sensor-pad-171860PUyz8jvx,82,62.36.204.41,40.4,yellow,-3.68,Celsius,28,1458444060377
3,1352,US,USA,United States,171861,device-mac-171861Wb0H1Nln,82,72.223.136.1,38.0,yellow,-97.0,Celsius,10,1458444060377
8,985,BG,BGR,Bulgaria,171862,sensor-pad-171862o1TbyEvNf,41,193.68.12.226,42.7,green,23.33,Celsius,11,1458444060377
1,1222,CN,CHN,China,171863,meter-gauge-171863RB5Om,98,222.223.166.1,39.89,yellow,115.28,Celsius,34,1458444060377
3,824,DE,DEU,Germany,171864,sensor-pad-17186468x5wFR,80,212.223.164.1,51.0,green,9.0,Celsius,26,1458444060377
3,981,LB,LBN,Lebanon,171865,therm-stick-17186504hFvEfmSC,35,194.126.0.134,33.87,green,35.51,Celsius,14,1458444060377
6,1098,HN,HND,Honduras,171866,sensor-pad-171866R5W2Hkd,97,207.42.182.66,15.0,yellow,-86.5,Celsius,27,1458444060377
3,946,DE,DEU,Germany,171867,device-mac-171867b5CeKAc,85,62.53.134.142,51.0,green,9.0,Celsius,20,1458444060377
5,1235,US,USA,United States,171868,sensor-pad-1718688hPh7u5,70,128.118.1.49,40.81,yellow,-77.86,Celsius,34,1458444060377
4,1389,IT,ITA,Italy,171869,meter-gauge-171869shREs3Ifya,72,195.22.219.81,42.83,yellow,12.83,Celsius,14,1458444060377
5,1426,US,USA,United States,171870,sensor-pad-171870mGXEuDg,94,173.186.112.215,38.0,red,-97.0,Celsius,29,1458444060377
7,1204,US,USA,United States,171871,meter-gauge-171871ShxYCP,98,72.29.86.30,28.54,yellow,-81.37,Celsius,16,1458444060377
4,933,CN,CHN,China,171872,sensor-pad-171872qaQnM,94,222.175.65.33,36.67,green,117.0,Celsius,24,1458444060377
1,920,US,USA,United States,171873,device-mac-171873OyDZ3Q,37,72.52.92.162,37.52,green,-121.9,Celsius,26,1458444060377
0,1290,US,USA,United States,171874,sensor-pad-171874Bet6ALb,40,69.21.201.1,42.37,yellow,-87.94,Celsius,33,1458444060377
6,1177,KR,KOR,Republic of Korea,171875,therm-stick-171875xRODJkgZ2,52,59.21.199.1,37.57,yellow,126.98,Celsius,23,1458444060377
0,1303,US,USA,United States,171876,sensor-pad-171876mTbDwY,33,24.21.192.1,45.5,yellow,-122.78,Celsius,18,1458444060377
8,1105,RO,ROU,Romania,171877,meter-gauge-171877xaCZo0VV,90,194.105.21.119,46.0,yellow,25.0,Celsius,29,1458444060377
6,902,US,USA,United States,171878,sensor-pad-1718788dh008t,40,209.168.94.234,39.62,green,-104.87,Celsius,16,1458444060377
8,1573,JP,JPN,Japan,171879,device-mac-1718793yRsO,31,211.9.229.151,35.69,red,139.69,Celsius,19,1458444060377
0,1008,JP,JPN,Japan,171880,sensor-pad-171880R7iubR,93,222.227.27.66,35.69,yellow,139.69,Celsius,10,1458444060377
7,1427,KR,KOR,Republic of Korea,171881,meter-gauge-171881AT1Xux,96,118.221.6.141,37.57,red,126.98,Celsius,20,1458444060377
5,858,US,USA,United States,171882,sensor-pad-171882bdhHpHvI,35,66.33.124.1,33.75,green,-84.39,Celsius,24,1458444060377
4,1343,NL,NLD,Netherlands,171883,meter-gauge-171883nufy5Q0,55,145.145.24.202,52.09,yellow,5.12,Celsius,28,1458444060377
8,1285,CN,CHN,China,171884,sensor-pad-171884e46nt5T,98,61.139.8.21,30.67,yellow,104.07,Celsius,29,1458444060377
2,1289,PL,POL,Poland,171885,device-mac-171885pmL9xhl,51,89.75.0.238,52.23,yellow,21.02,Celsius,22,1458444060377
9,1227,ZA,ZAF,South Africa,171886,sensor-pad-1718862b5goIw3,39,196.21.124.201,-33.98,yellow,18.4,Celsius,19,1458444060377
4,1024,US,USA,United States,171887,meter-gauge-171887Tgo09yqC,91,168.45.68.1,30.27,yellow,-97.74,Celsius,31,1458444060377
1,881,US,USA,United States,171888,sensor-pad-171888ZZ6cgIK,83,68.45.48.1,39.25,green,-86.56,Celsius,29,1458444060377
0,904,IT,ITA,Italy,171889,meter-gauge-171889tgswfQPVu,35,81.208.31.161,42.83,green,12.83,Celsius,19,1458444060377
9,1086,US,USA,United States,171890,sensor-pad-171890SJ9Fv5D0r,96,65.182.195.1,39.75,yellow,-105.0,Celsius,29,1458444060377
1,1280,KR,KOR,Republic of Korea,171891,device-mac-171891FCPxKdS,26,125.182.207.1,37.57,yellow,126.98,Celsius,14,1458444060377
4,1002,KR,KOR,Republic of Korea,171892,sensor-pad-171892PfOgPvVM,59,218.54.225.129,37.57,yellow,126.98,Celsius,17,1458444060377
2,1277,US,USA,United States,171893,meter-gauge-171893lt4My,56,205.242.95.13,38.0,yellow,-97.0,Celsius,11,1458444060377
0,982,JP,JPN,Japan,171894,sensor-pad-171894ND1ORK1Ec,87,210.142.160.18,35.69,green,139.69,Celsius,34,1458444060377
6,1241,GR,GRC,Greece,171895,therm-stick-171895unhdy8HIq,63,62.103.8.215,37.97,yellow,23.72,Celsius,14,1458444060377
3,1365,EG,EGY,Egypt,171896,sensor-pad-171896SCDjOB,27,196.219.35.237,30.08,yellow,31.29,Celsius,11,1458444060377
4,1239,US,USA,United States,171897,device-mac-171897VkvUAeCCXW,67,207.67.89.53,38.0,yellow,-97.0,Celsius,32,1458444060377
8,913,US,USA,United States,171898,sensor-pad-171898sEG6UBqfc,90,206.159.165.225,42.27,green,-79.27,Celsius,22,1458444060377
3,906,RU,RUS,Russia,171899,meter-gauge-171899zT7smv,64,212.48.198.254,55.75,green,37.62,Celsius,23,1458444060377
0,1269,US,USA,United States,171900,sensor-pad-171900Pk9Mi,97,72.194.120.1,33.6,yellow,-117.83,Celsius,27,1458444060377
8,1162,FR,FRA,France,171901,meter-gauge-171901sBGL5pAO,70,77.194.121.1,43.7,yellow,7.27,Celsius,22,1458444060377
6,967,JP,JPN,Japan,171902,sensor-pad-171902m5w3ZKPg3,48,210.130.134.218,35.69,green,139.69,Celsius,17,1458444060377
9,1517,US,USA,United States,171903,device-mac-171903jzRY6U,35,12.117.178.138,38.0,red,-97.0,Celsius,14,1458444060377
2,1210,US,USA,,171904,sensor-pad-171904BogE4u6K,45,80.239.192.85,47.0,yellow,8.0,Celsius,29,1458444060377
5,997,US,USA,United States,171905,therm-stick-171905kJBuAE9d,41,128.171.73.225,19.7,green,-155.14,Celsius,16,1458444060378
8,1154,DE,DEU,Germany,171906,sensor-pad-171906s6R3sLE,32,129.206.55.1,48.77,yellow,9.18,Celsius,30,1458444060378
3,1246,PL,POL,Poland,171907,meter-gauge-171907yIDFG,64,83.238.250.161,52.23,yellow,21.02,Celsius,28,1458444060378
7,1380,CN,CHN,China,171908,sensor-pad-171908p2NTYIUgy3,90,218.30.175.17,35.0,yellow,105.0,Celsius,16,1458444060378
5,1119,NL,NLD,Netherlands,171909,device-mac-171909OcbA6KX,98,195.241.49.33,52.37,yellow,4.9,Celsius,13,1458444060378
0,1425,CN,CHN,China,171910,sensor-pad-171910zDnCJSy,53,222.38.9.146,39.93,red,116.39,Celsius,22,1458444060378
7,833,LV,LVA,Latvia,171911,meter-gauge-171911HfvvYou,67,159.148.22.193,56.95,green,24.1,Celsius,23,1458444060378
2,1322,PL,POL,Poland,171912,sensor-pad-171912T1NkY,56,62.87.189.1,52.23,yellow,21.02,Celsius,20,1458444060378
8,1567,CN,CHN,China,171913,meter-gauge-171913bJIJxh4,36,221.176.99.70,35.0,red,105.0,Celsius,32,1458444060378
8,1488,US,USA,United States,171914,sensor-pad-171914hEf2I,85,72.87.191.1,38.0,red,-97.0,Celsius,31,1458444060378
4,829,ID,IDN,Indonesia,171915,device-mac-171915XY7Erm84ff,28,202.65.127.99,-7.78,green,110.36,Celsius,25,1458444060378
6,1581,MY,MYS,Malaysia,171916,sensor-pad-171916xW0K9,31,202.87.217.1,3.35,red,101.25,Celsius,19,1458444060378
2,891,UA,UKR,Ukraine,171917,meter-gauge-171917yu7DYc,33,77.47.128.18,50.43,green,30.52,Celsius,24,1458444060378
1,1045,US,USA,United States,171918,sensor-pad-171918JGqtrcJg,45,64.198.132.22,38.0,yellow,-97.0,Celsius,16,1458444060378
3,1219,US,USA,United States,171919,meter-gauge-1719191kfc58aUfa,84,128.123.100.7,32.27,yellow,-106.75,Celsius,29,1458444060378
9,872,JP,JPN,Japan,171920,sensor-pad-171920aQ77r,44,220.2.35.34,35.69,green,139.69,Celsius,10,1458444060378
9,988,US,USA,United States,171921,device-mac-171921jX2OU,84,192.52.183.69,38.0,green,-97.0,Celsius,28,1458444060378
9,1375,US,USA,United States,171922,sensor-pad-171922wpn6tVYtl3,59,63.251.61.185,37.77,yellow,-122.42,Celsius,29,1458444060378
2,836,FR,FRA,France,171923,meter-gauge-171923Fo33oLUZe,75,84.99.117.1,50.47,green,2.72,Celsius,31,1458444060378
2,881,IT,ITA,Italy,171924,sensor-pad-171924TmWHqsV,77,79.99.116.1,42.83,green,12.83,Celsius,24,1458444060378
6,1461,DE,DEU,Germany,171925,therm-stick-1719255pSfG1,38,62.116.144.158,51.0,red,9.0,Celsius,26,1458444060378
8,1463,IN,IND,India,171926,sensor-pad-1719260BjhjoC,77,59.99.112.1,12.98,red,77.58,Celsius,17,1458444060378
9,1276,US,USA,,171927,device-mac-171927QKDEiUk,66,130.117.49.182,47.0,yellow,8.0,Celsius,28,1458444060378
1,1165,GB,GBR,United Kingdom,171928,sensor-pad-171928obBXvQpPbG,95,81.111.40.1,50.84,yellow,-0.11,Celsius,28,1458444060378
8,1234,MX,MEX,Mexico,171929,meter-gauge-171929brl4sbbkP,80,207.249.180.131,25.67,yellow,-100.4,Celsius,34,1458444060378
8,890,US,USA,United States,171930,sensor-pad-171930eyF6921C3Q,99,64.214.145.149,38.0,green,-97.0,Celsius,27,1458444060378
5,1132,US,USA,United States,171931,meter-gauge-1719314hsAJq,83,208.222.8.22,38.0,yellow,-97.0,Celsius,21,1458444060378
7,917,KR,KOR,Republic of Korea,171932,sensor-pad-171932e1HwIc2,52,123.248.196.1,37.6,green,126.98,Celsius,21,1458444060378
3,1081,US,USA,United States,171933,device-mac-1719330O4zWfr,47,69.56.172.90,29.75,yellow,-95.37,Celsius,15,1458444060378
8,1005,SG,SGP,Singapore,171934,sensor-pad-171934yIUPeI5,67,203.208.148.18,1.29,yellow,103.86,Celsius,25,1458444060378
6,949,CZ,CZE,Czech Republic,171935,therm-stick-171935c87gC,89,88.86.99.121,50.08,green,14.47,Celsius,19,1458444060378
3,802,US,USA,United States,171936,sensor-pad-171936FlhQ2,42,64.58.5.38,39.7,green,-104.93,Celsius,24,1458444060378
2,1317,PL,POL,Poland,171937,meter-gauge-171937jYoNjLie,83,195.114.184.254,52.25,yellow,21.0,Celsius,27,1458444060378
5,1283,US,USA,United States,171938,sensor-pad-171938NRu0GKfb,39,66.4.108.1,36.17,yellow,-86.78,Celsius,26,1458444060378
3,1468,US,USA,United States,171939,device-mac-171939aXvss062T9,48,208.9.194.2,38.0,red,-97.0,Celsius,19,1458444060378
7,1142,CA,CAN,Canada,171940,sensor-pad-171940ksvzMtfwp5,87,216.191.67.217,43.64,yellow,-79.39,Celsius,33,1458444060378
1,1288,RU,RUS,Russia,171941,meter-gauge-171941eGTi3,98,195.98.44.121,55.75,yellow,37.62,Celsius,31,1458444060378
7,1090,AU,AUS,Australia,171942,sensor-pad-1719426BFYe,35,139.130.238.25,-33.94,yellow,151.1,Celsius,22,1458444060378
3,1112,BR,BRA,Brazil,171943,meter-gauge-171943JScpOE9z,75,200.162.32.210,-23.55,yellow,-46.64,Celsius,19,1458444060378
7,994,US,USA,United States,171944,sensor-pad-171944D4jxQKIeL,42,216.92.48.196,40.42,green,-79.98,Celsius,15,1458444060378
9,1488,US,USA,United States,171945,device-mac-171945bdPD6CQGE,28,192.249.50.125,41.69,red,-72.73,Celsius,18,1458444060378
2,1250,KR,KOR,Republic of Korea,171946,sensor-pad-1719469cJwMd,30,58.141.254.1,37.6,yellow,126.98,Celsius,30,1458444060378
9,1240,US,USA,United States,171947,meter-gauge-171947ST9lQ,30,199.8.224.128,39.71,yellow,-86.09,Celsius,27,1458444060378
5,1207,US,USA,,171948,sensor-pad-171948g6cG5FJzq,69,217.26.177.3,0.0,yellow,0.0,Celsius,23,1458444060378
2,1088,US,USA,United States,171949,meter-gauge-171949miqcuIm4k,65,198.202.70.243,32.72,yellow,-117.16,Celsius,27,1458444060378
6,1063,CN,CHN,China,171950,sensor-pad-171950jwX8shcSv,39,211.142.176.25,27.85,yellow,120.49,Celsius,20,1458444060378
9,1282,US,USA,United States,171951,device-mac-171951TvIW8,91,66.165.153.157,42.75,yellow,-73.6,Celsius,32,1458444060378
5,1372,DE,DEU,Germany,171952,sensor-pad-171952OUiBCWWa46,99,82.165.106.1,51.0,yellow,9.0,Celsius,25,1458444060378
1,833,NO,NOR,Norway,171953,meter-gauge-1719533gqvR0,37,129.177.39.1,60.39,green,5.32,Celsius,34,1458444060378
3,1440,NL,NLD,Netherlands,171954,sensor-pad-171954PKi5qBLe,40,81.18.163.174,52.37,red,4.9,Celsius,34,1458444060378
1,1078,CN,CHN,China,171955,therm-stick-17195506LC8yWPqj,84,218.65.146.106,22.82,yellow,108.32,Celsius,27,1458444060378
2,1199,US,USA,United States,171956,sensor-pad-171956gUh7tBWSB,91,66.150.250.173,38.0,yellow,-97.0,Celsius,10,1458444060378
6,1267,RU,RUS,Russia,171957,device-mac-171957R0gni3,31,212.58.203.1,55.75,yellow,37.62,Celsius,19,1458444060379
2,1021,US,USA,United States,171958,sensor-pad-171958f2e9xO1x,58,69.63.232.2,42.78,yellow,-84.58,Celsius,11,1458444060379
4,1130,DE,DEU,Germany,171959,meter-gauge-171959mHZj654i,95,194.145.218.172,51.0,yellow,9.0,Celsius,23,1458444060379
9,858,US,USA,United States,171960,sensor-pad-171960zvloA,28,66.129.77.245,35.23,green,-80.84,Celsius,27,1458444060379
8,1562,HU,HUN,Hungary,171961,meter-gauge-171961TbITDvP,71,84.1.81.117,47.49,red,19.05,Celsius,10,1458444060379
9,1499,CA,CAN,Canada,171962,sensor-pad-171962tuMGjHnHwE,97,69.70.98.1,45.55,red,-73.64,Celsius,19,1458444060379
7,1431,CA,CAN,Canada,171963,device-mac-171963h42dnPA5o,37,216.138.255.117,45.34,red,-75.72,Celsius,15,1458444060379
4,1583,CA,CAN,Canada,171964,sensor-pad-171964TlCSV3rSYi,66,204.16.202.14,43.63,red,-79.36,Celsius,23,1458444060379
9,1355,CN,CHN,China,171965,therm-stick-171965VpvG0,60,58.251.0.86,23.12,yellow,113.25,Celsius,17,1458444060379
4,1457,US,USA,United States,171966,sensor-pad-171966RJaXq7,61,166.82.41.1,38.0,red,-97.0,Celsius,34,1458444060379
5,1339,US,USA,United States,171967,meter-gauge-1719676QVR5XbxC,67,207.239.55.186,40.75,yellow,-73.97,Celsius,19,1458444060379
1,1290,US,USA,United States,171968,sensor-pad-1719688dtEZnLX,29,138.47.29.19,32.52,yellow,-92.63,Celsius,14,1458444060379
2,1367,US,USA,United States,171969,device-mac-171969inBSv5EAsu,62,67.17.66.38,38.0,yellow,-97.0,Celsius,21,1458444060379
8,1180,GB,GBR,United Kingdom,171970,sensor-pad-171970EhghEXU9zF,79,158.152.1.65,51.5,yellow,-0.13,Celsius,22,1458444060379
4,1541,GB,GBR,United Kingdom,171971,meter-gauge-1719710Ugs4,91,217.163.45.41,51.5,red,-0.13,Celsius,31,1458444060379
4,1522,JP,JPN,Japan,171972,sensor-pad-171972LwajJp1q,54,218.219.199.1,35.69,red,139.69,Celsius,18,1458444060379
5,989,FR,FRA,France,171973,meter-gauge-1719736LjnQVH8,93,88.219.173.1,48.21,green,2.02,Celsius,28,1458444060379
6,1536,RU,RUS,Russia,171974,sensor-pad-171974o0uJj,65,213.219.198.1,55.75,red,37.62,Celsius,19,1458444060379
7,1301,NO,NOR,Norway,171975,device-mac-171975riZe1n,25,193.219.194.1,59.95,yellow,10.75,Celsius,32,1458444060379
5,951,US,USA,United States,171976,sensor-pad-171976L2DUf2n,51,216.73.224.48,42.32,green,-89.62,Celsius,32,1458444060379
6,889,DE,DEU,Germany,171977,meter-gauge-171977GgONl7zP,54,134.169.3.16,52.37,green,9.72,Celsius,28,1458444060379
5,1184,JP,JPN,Japan,171978,sensor-pad-1719781goGAr,84,222.227.33.130,35.69,yellow,139.69,Celsius,22,1458444060379
9,1219,US,USA,United States,171979,meter-gauge-171979FWP4YW,72,65.208.85.125,38.0,yellow,-97.0,Celsius,29,1458444060379
1,1110,GB,GBR,United Kingdom,171980,sensor-pad-171980qVJopP,30,109.159.254.89,51.5,yellow,-0.13,Celsius,17,1458444060379
0,1348,CA,CAN,Canada,171981,device-mac-171981pxv0JU,93,168.144.93.86,43.63,yellow,-79.36,Celsius,24,1458444060379
7,1124,US,USA,United States,171982,sensor-pad-171982ZG4UePgIlC,70,209.219.146.101,38.0,yellow,-97.0,Celsius,13,1458444060379
6,1569,DK,DNK,Denmark,171983,meter-gauge-171983bUDxKn7,87,195.231.118.1,55.68,red,12.57,Celsius,28,1458444060379
7,1265,AU,AUS,Australia,171984,sensor-pad-171984Wiu0y3A,87,119.161.90.37,-27.0,yellow,133.0,Celsius,31,1458444060379
3,1007,FR,FRA,France,171985,therm-stick-171985pP2DDvIVQW,44,193.253.181.209,48.86,yellow,2.35,Celsius,11,1458444060379
6,1151,US,USA,United States,171986,sensor-pad-1719860hBZzP,64,128.112.252.1,40.38,yellow,-74.66,Celsius,29,1458444060379
5,1205,KR,KOR,Republic of Korea,171987,device-mac-171987aLRvG,68,220.73.148.198,37.57,yellow,126.98,Celsius,22,1458444060379
3,1267,US,USA,United States,171988,sensor-pad-171988KUyFvcL2J,97,72.243.17.1,38.0,yellow,-97.0,Celsius,34,1458444060379
9,816,MX,MEX,Mexico,171989,meter-gauge-1719895zGAeoyJy,45,201.154.138.238,19.43,green,-99.13,Celsius,33,1458444060379
7,1217,KR,KOR,Republic of Korea,171990,sensor-pad-171990duNvkGJ,56,220.124.194.1,37.57,yellow,126.98,Celsius,17,1458444060379
8,1220,FR,FRA,France,171991,meter-gauge-171991Mj2B48heH,66,77.67.69.117,48.86,yellow,2.35,Celsius,19,1458444060379
2,935,US,USA,United States,171992,sensor-pad-171992CG7YoNFFjp,90,198.108.23.174,42.27,green,-83.71,Celsius,23,1458444060379
5,1250,US,USA,United States,171993,device-mac-171993q7AWK,41,65.17.234.1,40.72,yellow,-74.05,Celsius,24,1458444060379
5,1066,US,USA,United States,171994,sensor-pad-1719949FNDXIBUos,58,198.32.11.29,38.0,yellow,-97.0,Celsius,15,1458444060379
0,1285,BH,BHR,Bahrain,171995,therm-stick-171995Z3WfsFFubS,58,89.148.15.1,26.24,yellow,50.58,Celsius,31,1458444060379
3,1146,PK,PAK,Pakistan,171996,sensor-pad-171996VQWIkzmCF,68,117.20.20.129,24.91,yellow,67.08,Celsius,24,1458444060379
4,916,AU,AUS,Australia,171997,meter-gauge-1719977fAjONDk,93,134.148.24.1,-32.93,green,151.78,Celsius,18,1458444060379
1,1573,CN,CHN,China,171998,sensor-pad-171998NaguUGawW,93,219.148.41.1,39.89,red,115.28,Celsius,25,1458444060379
9,1375,US,USA,United States,171999,device-mac-171999XfQon,91,64.215.195.193,38.0,yellow,-97.0,Celsius,33,1458444060379
6,870,US,USA,United States,172000,sensor-pad-172000oZi1k90bLb,79,66.98.228.41,29.75,green,-95.37,Celsius,15,1458444060379
5,1437,US,USA,United States,172001,meter-gauge-1720018elB5mzB,84,138.18.140.25,38.0,red,-97.0,Celsius,13,1458444060379
7,806,US,USA,United States,172002,sensor-pad-172002IHJ974XA9,37,66.159.17.27,38.0,green,-97.0,Celsius,16,1458444060379
2,1471,US,USA,United States,172003,meter-gauge-172003sSwk4Mq1hg,83,209.34.244.2,35.23,red,-80.84,Celsius,31,1458444060379
3,851,JP,JPN,Japan,172004,sensor-pad-172004ftm8DtJ9,52,118.23.168.76,35.69,green,139.69,Celsius,26,1458444060379
2,1052,US,USA,United States,172005,device-mac-172005TJYT9I,38,68.87.145.165,38.0,yellow,-97.0,Celsius,31,1458444060380
3,1244,US,USA,United States,172006,sensor-pad-172006yxlXtEL,68,66.208.228.138,38.0,yellow,-97.0,Celsius,20,1458444060380
4,1089,CN,CHN,China,172007,meter-gauge-172007o1EDf5pf,91,202.179.249.81,39.93,yellow,116.39,Celsius,33,1458444060380
4,1089,TH,THA,Thailand,172008,sensor-pad-172008RIKJh,33,203.151.159.254,13.75,yellow,100.47,Celsius,23,1458444060380
6,1303,CN,CHN,China,172009,meter-gauge-172009BwrVf13w1h,97,61.190.253.57,31.86,yellow,117.28,Celsius,15,1458444060380
7,1390,CN,CHN,China,172010,sensor-pad-172010xvUENW,37,220.112.41.195,39.93,yellow,116.39,Celsius,13,1458444060380
7,959,US,USA,United States,172011,device-mac-1720110ncXCui4,85,74.41.83.1,38.0,green,-97.0,Celsius,10,1458444060380
5,1299,CN,CHN,China,172012,sensor-pad-172012GRrKKKv,38,59.41.80.1,23.12,yellow,113.25,Celsius,28,1458444060380
1,906,US,USA,United States,172013,meter-gauge-172013FrNAw,91,69.41.82.1,32.47,green,-97.36,Celsius,29,1458444060380
9,1045,US,USA,United States,172014,sensor-pad-172014ZTMebDCFhM,55,24.41.73.1,32.49,yellow,-93.73,Celsius,32,1458444060380
1,1134,CN,CHN,China,172015,therm-stick-172015JnxYj,90,61.178.228.1,36.06,yellow,103.79,Celsius,28,1458444060380
2,812,JP,JPN,Japan,172016,sensor-pad-172016L9wOehyE0w,85,210.226.155.113,35.69,green,139.69,Celsius,30,1458444060380
7,1336,US,USA,United States,172017,device-mac-172017bAka2NH9,56,149.6.66.69,38.0,yellow,-97.0,Celsius,21,1458444060380
4,831,US,USA,United States,172018,sensor-pad-172018OZwIj,62,66.178.229.1,41.47,green,-81.58,Celsius,28,1458444060380
1,1588,FR,FRA,France,172019,meter-gauge-1720195Wezz4b34,90,81.53.8.1,48.86,red,2.35,Celsius,34,1458444060380
6,1310,KR,KOR,Republic of Korea,172020,sensor-pad-172020k3NoAa4TEp,35,211.53.34.1,37.57,yellow,126.98,Celsius,21,1458444060380
2,1257,US,USA,United States,172021,meter-gauge-1720218TVYV8xn,78,69.10.165.146,40.61,yellow,-122.46,Celsius,21,1458444060380
0,883,TR,TUR,Turkey,172022,sensor-pad-172022MgP3d1uZGX,55,176.53.27.1,41.01,green,28.95,Celsius,15,1458444060380
5,1372,HR,HRV,Croatia,172023,device-mac-1720233v5iIMpDSf,93,161.53.24.1,45.17,yellow,15.5,Celsius,15,1458444060380
9,1562,US,USA,United States,172024,sensor-pad-172024mheuHpaUF,90,206.53.33.1,41.78,red,-70.77,Celsius,22,1458444060380
0,1437,US,USA,United States,172025,therm-stick-172025bxnVb9gA,47,207.88.14.33,38.0,red,-97.0,Celsius,23,1458444060380
7,926,US,USA,United States,172026,sensor-pad-172026Tqxty0GRj,50,38.104.70.10,40.69,green,-74.02,Celsius,22,1458444060380
1,1202,SG,SGP,Singapore,172027,meter-gauge-172027tPRSN,36,203.190.180.1,1.37,yellow,103.8,Celsius,24,1458444060380
9,941,RU,RUS,Russia,172028,sensor-pad-172028iGnHruL4a,41,212.122.2.241,43.11,green,131.87,Celsius,26,1458444060380
6,1451,NO,NOR,Norway,172029,device-mac-172029U0fAsK1,81,80.202.79.1,59.91,red,10.75,Celsius,15,1458444060380
1,867,DE,DEU,Germany,172030,sensor-pad-172030JUtFRHA,51,137.226.39.57,51.45,green,7.02,Celsius,31,1458444060380
2,801,US,USA,United States,172031,meter-gauge-172031rwzas4ANKu,69,12.126.78.62,38.0,green,-97.0,Celsius,13,1458444060380
4,1350,US,USA,United States,172032,sensor-pad-172032CmqsBWa,31,66.54.242.150,37.79,yellow,-122.4,Celsius,33,1458444060380
6,1434,CN,CHN,China,172033,meter-gauge-1720334Y1CHRa,49,61.137.120.38,28.18,red,113.11,Celsius,20,1458444060380
